"Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Year","Month","Day","Date","Unique_ID","Years_sinceStart","Latitude","Longitude","Orthometric_Height","Distance_to_Water","Total unvegetated","Bare","Dead","Rock","Wood","Wrack","Water","Other Unvegetated","Total live veg","A-Algae","B-Brackish","F-Freshwater","H-Halophyte","U-Upland","Other live vegetation","EIR","Richness","SWdiv","Invasive_Cover","Unveg_to_veg","Salt_to_Total","Spartina alterniflora","Spartina patens","Juncus roemerianus","Salicornia pacifica","Overstory","NA","ResSite"
"NAR","Coggeshall","2","Cog2-2","L-Low Marsh",2021,8,15,2021.61917808219,"NARCoggeshall2Cog2-22021815",10.937,41.65083,-71.341,0.6068105,25.851,13.83,13.83,,0,,0,,0,86.17,,0,,86.17,0,,0.1383,1,0,0,0.160496692584426,1,86.17,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-3","H-High Marsh",2021,8,15,2021.61917808219,"NARCoggeshall2Cog2-32021815",10.937,41.65078,-71.34075,0.5856845,47.375,17.02,17.02,,0,,0,,0,82.98,,0,,82.98,0,,0.8298,1,0,0,0.205109664979513,1,82.98,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-4","L-Low Marsh",2021,8,15,2021.61917808219,"NARCoggeshall2Cog2-42021815",10.937,41.65074,-71.34053,0.4838015,67.599,10.54,10.54,,0,,0,,0,89.46,,0,,89.46,0,,0.1054,1,0,0,0.11781801922647,1,89.46,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-5","H-High Marsh",2021,8,15,2021.61917808219,"NARCoggeshall2Cog2-52021815",10.937,41.6507,-71.34033,0.628637,83.437,1.63,1.63,,0,,0,,0,98.37,,0,,98.37,0,,0.8462,4,0.488121588668147,0,0.0165700925078784,1,84.62,11.07,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-6","L-Low Marsh",2021,8,15,2021.61917808219,"NARCoggeshall2Cog2-62021815",10.937,41.65067,-71.34014,0.6039855,100.355,13.76,13.76,,0,,0,,0,86.25,,0,,86.25,0,,0.13759,2,0.0385917741279976,0,0.159536231884058,1,85.7,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-7","UE-Upland Edge",2021,8,15,2021.61917808219,"NARCoggeshall2Cog2-72021815",10.937,41.65064,-71.33997,0.8612235,114.408,0,0,,0,,0,,0,100,,17.57,,82.43,0,,0.5659,5,1.43195003569057,17.57,0,1,0,2.83,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-1","H-High Marsh",2021,8,15,2021.61917808219,"NARCoggeshall3Cog3-12021815",10.937,41.65327,-71.3428,0.627664,4.172,5.71,5.71,,0,,0,,0,94.28,,0,,94.28,0,,0.44844,5,1.01903760773827,0,0.0605642766228256,1,44.84,37.75,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-2","H-High Marsh",2021,8,15,2021.61917808219,"NARCoggeshall3Cog3-22021815",10.937,41.65316,-71.34285,0.63783,16.873,1.31,1.31,,0,,0,,0,98.69,,0,,98.69,0,,0.4982,4,1.10036621380596,0,0.013273887931908,1,49.82,32.77,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-3","L-Low Marsh",2021,8,15,2021.61917808219,"NARCoggeshall3Cog3-32021815",10.937,41.65308,-71.34289,0.362539,27.029,17.02,17.02,,0,,0,,0,82.98,,0,,82.98,0,,0.1702,1,0,0,0.205109664979513,1,82.98,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-4","H-High Marsh",2021,8,15,2021.61917808219,"NARCoggeshall3Cog3-42021815",10.937,41.65301,-71.34292,0.637515,34.975,9.43,9.43,,0,,0,,0,90.57,,0,,90.57,0,,0.4256,4,0.919694311620675,0,0.104118361488352,1,42.56,41.57,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-5","H-High Marsh",2021,8,15,2021.61917808219,"NARCoggeshall3Cog3-52021815",10.937,41.65293,-71.34296,0.620775,44.428,7.22,7.22,,0,,0,,0,92.78,,0,,92.78,0,,0.8797,3,0.234780625378546,0,0.0778184953653805,1,87.97,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-6","UE-Upland Edge",2021,8,15,2021.61917808219,"NARCoggeshall3Cog3-62021815",10.937,41.65275,-71.34304,0.733811,65.268,73.92,54,,0,,19.92,,0,26.09,,0,,26.09,0,,0.27017,4,0.809158219771073,0,2.83326945189728,1,0,0,,,,,"NAR Coggeshall"
"NAR","Nag","1","Nag1-1","L-Low Marsh",2021,10,27,2021.81917808219,"NARNag1Nag1-120211027",11.137,41.62454,-71.32277,0.531824333333333,3.03,33.87,33.87,,0,,0,,0,66.12,,0,,66.12,0,,0.33873,3,0.0939451397747346,0,0.512250453720508,1,65.05,0.58,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-2","H-High Marsh",2021,10,27,2021.81917808219,"NARNag1Nag1-220211027",11.137,41.62443,-71.32267,0.571848,17.591,40.18,40.18,,0,,0,,0,59.83,,0,,59.83,0,,0.52855,3,0.388213671786418,0,0.671569446765837,1,52.86,6.51,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-3","H-High Marsh",2021,10,27,2021.81917808219,"NARNag1Nag1-320211027",11.137,41.62432,-71.32256,0.580576333333333,32.386,13.45,13.45,,0,,0,,0,86.56,,0,,86.56,0,,0.83772,3,0.159351903792458,0,0.155383548983364,1,83.78,0.64,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-4","H-High Marsh",2021,10,27,2021.81917808219,"NARNag1Nag1-420211027",11.137,41.62422,-71.32245,0.614808,47.268,15.18,15.18,,0,,0,,0,84.82,,0,,84.82,0,,0.296,4,1.05699375840538,0,0.178967224711153,1,29.6,40.15,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-5","H-High Marsh",2021,10,27,2021.81917808219,"NARNag1Nag1-520211027",11.137,41.62411,-71.32234,0.560611333333333,62.197,7.2,7.2,,0,,0,,0,92.8,,0,,92.8,0,,0.9165,2,0.0667255629924014,0,0.0775862068965517,1,91.65,0,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-6","H-High Marsh",2021,10,27,2021.81917808219,"NARNag1Nag1-620211027",11.137,41.62399,-71.32222,0.620307666666667,79.581,1.53,1.53,,0,,0,,0,98.47,,0,,98.47,0,,0.8269,3,0.499820021054576,0,0.0155377272265665,1,82.69,13.84,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-7","H-High Marsh",2021,10,27,2021.81917808219,"NARNag1Nag1-720211027",11.137,41.62388,-71.32211,0.672076666666667,94.935,6.43,6.43,,0,,0,,0,93.57,,0,,93.57,0,,0.7658,3,0.520398534678844,0,0.0687186063909373,1,76.58,15.78,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-8","UE-Upland Edge",2021,10,27,2021.81917808219,"NARNag1Nag1-820211027",11.137,41.62379,-71.32201,0.740349,108.066,6.61,6.61,,0,,0,,0,93.38,,10.74,,82.64,0,,0.81938,5,1.13382203447256,0,0.0707860355536517,1,10.74,56.2,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-1","L-Low Marsh",2021,10,27,2021.81917808219,"NARNag2Nag2-120211027",11.137,41.6259,-71.32468,0.379040666666667,2.345,26.02,26.02,,0,,0,,0,73.98,,0,,73.98,0,,0.2602,1,0,0,0.351716680183833,1,73.98,0,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-2","H-High Marsh",2021,10,27,2021.81917808219,"NARNag2Nag2-220211027",11.137,41.626,-71.32465,0.590697666666667,12.42,2.99,2.99,,0,,0,,0,97,,0,,97,0,,0.64856,3,0.836648282119207,0,0.0308247422680412,1,64.85,22.62,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-3","H-High Marsh",2021,10,27,2021.81917808219,"NARNag2Nag2-320211027",11.137,41.62611,-71.32462,0.621536333333333,25.547,8.65,8.65,,0,,0,,0,91.35,,0,,91.35,0,,0.7031,4,0.715635216605233,0,0.0946907498631637,1,70.31,7.63,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-4","L-Low Marsh",2021,10,27,2021.81917808219,"NARNag2Nag2-420211027",11.137,41.6262,-71.32461,0.606548666666667,34.419,25.33,25.33,,0,,0,,0,74.67,,0,,74.67,0,,0.2533,2,0.281261220176496,0,0.339225927413955,1,68.62,0,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-5","L-Low Marsh",2021,10,27,2021.81917808219,"NARNag2Nag2-520211027",11.137,41.62629,-71.32459,0.591193,45.159,37.81,37.81,,0,,0,,0,62.19,,0,,62.19,0,,0.3781,2,0.446003683847827,0,0.607975558771507,1,52,0,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-6","H-High Marsh",2021,10,27,2021.81917808219,"NARNag2Nag2-620211027",11.137,41.62639,-71.32457,0.657744,55.993,5.99,5.99,,0,,0,,0,94.02,,0,,94.02,0,,0.77812,2,0.459520385950157,0,0.0637098489683046,1,77.82,0,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-7","H-High Marsh",2021,10,27,2021.81917808219,"NARNag2Nag2-720211027",11.137,41.62649,-71.32455,0.693358333333333,67.019,1.74,1.74,,0,,0,,0,98.26,,0,,98.26,0,,0,3,1.02671673519247,0,0.0177081213108081,1,0,44.76,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-8","UE-Upland Edge",2021,10,27,2021.81917808219,"NARNag2Nag2-820211027",11.137,41.62657,-71.32453,0.747477666666667,77.263,11.05,0,,0,,11.05,,0,88.94,,0,,88.94,0,,0.995,3,0.700560840430681,0,0.124241061389701,1,0,0,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-1","H-High Marsh",2021,10,27,2021.81917808219,"NARNag3Nag3-120211027",11.137,41.62616,-71.32632,0.6429135,3.342,7.15,2.86,,0,,4.29,,0,92.85,,0,,92.85,0,,0,3,0.735870829140733,0,0.0770059235325794,1,0,50.84,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-2","H-High Marsh",2021,10,27,2021.81917808219,"NARNag3Nag3-220211027",11.137,41.62624,-71.32627,0.641678,12.502,16.07,14.29,,0,,1.78,,0,83.93,,0,,83.93,0,,0.1935,4,0.686072108988893,0,0.191469081377338,1,19.35,62.09,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-3","H-High Marsh",2021,10,27,2021.81917808219,"NARNag3Nag3-320211027",11.137,41.62634,-71.32622,0.647534333333333,23.712,4.29,4.29,,0,,0,,0,95.71,,0,,95.71,0,,0.0698,4,0.705957807846791,0,0.0448229025180232,1,6.98,76.26,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-4","H-High Marsh",2021,10,27,2021.81917808219,"NARNag3Nag3-420211027",11.137,41.62643,-71.32616,0.650897333333333,34.385,16.79,16.79,,0,,0,,0,83.21,,0,,83.21,0,,0.4365,4,0.830397907997591,0,0.201778632375916,1,43.65,36.79,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-5","L-Low Marsh",2021,10,27,2021.81917808219,"NARNag3Nag3-520211027",11.137,41.62652,-71.32611,0.554236666666667,45.833,45.01,45.01,,0,,0,,0,55,,0,,55,0,,0.45005,3,0.565774395184858,0,0.818363636363636,1,45.28,7.29,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-6","H-High Marsh",2021,10,27,2021.81917808219,"NARNag3Nag3-620211027",11.137,41.62661,-71.32605,0.514926666666667,56.408,48.74,48.74,,0,,0,,0,51.26,,0,,51.26,0,,0.5126,1,0,0,0.950838860710105,1,51.26,0,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-7","H-High Marsh",2021,10,27,2021.81917808219,"NARNag3Nag3-720211027",11.137,41.62669,-71.326,0.609111666666667,67.216,40.64,40.64,,0,,0,,0,59.35,,0,,59.35,0,,0.56616,3,0.210218699546021,0,0.684751474304971,1,56.61,2.19,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-8","UE-Upland Edge",2021,10,27,2021.81917808219,"NARNag3Nag3-820211027",11.137,41.62678,-71.32594,0.754108666666667,78.95,19.88,16.57,,0,,3.31,,0,80.12,,0,,80.12,0,,0.5415,5,1.37593608767319,0,0.248127808287569,1,10.77,0,,,,,"NAR Nag"
"NAR","Coggeshall","1","Cog1-1","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall1Cog1-12022815",11.937,41.65042,-71.34301,0.576538,5.254,63.02,63.02,,0,,0,,0,36.98,,0,,36.98,0,,0.3698,1,0,0,1.70416441319632,1,36.98,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","1","Cog1-2","L-Low Marsh",2022,8,15,2022.61917808219,"NARCoggeshall1Cog1-22022815",11.937,41.65025,-71.34291,0.632931,25.27,1.78,1.78,,0,,0,,0,98.22,,0,,98.22,0,,0.0178,3,0.0984092967801047,0,0.0181225819588678,1,96.52,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","1","Cog1-3","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall1Cog1-32022815",11.937,41.6501,-71.34281,0.593848,44.427,31.26,31.26,,0,,0,,0,68.74,,0,,68.74,0,,0.6774,3,0.0860658879242584,0,0.45475705557172,1,67.74,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","1","Cog1-4","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall1Cog1-42022815",11.937,41.64996,-71.34273,0.540465,61.385,28.69,28.69,,0,,0,,0,71.31,,0,,71.31,0,,0.708,2,0.0424592102397299,0,0.402327864254663,1,70.8,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","1","Cog1-5","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall1Cog1-52022815",11.937,41.64987,-71.34266,0.4780415,74.193,10.48,10.48,,0,,0,,0,89.52,,0,,89.52,0,,0.8896,2,0.0379785733407957,0,0.117068811438785,1,88.96,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","1","Cog1-6","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall1Cog1-62022815",11.937,41.64973,-71.34257,0.596149,90.584,19.63,19.63,,0,,0,,0,80.37,,0,,80.37,0,,0.7799,4,0.163671752544856,0,0.244245365186015,1,77.99,1.24,,,,,"NAR Coggeshall"
"NAR","Coggeshall","1","Cog1-7","L-Low Marsh",2022,8,15,2022.61917808219,"NARCoggeshall1Cog1-72022815",11.937,41.64958,-71.34248,0.6123285,108.653,20,20,,0,,0,,0,79.99,,0,,79.99,0,,0.20002,2,0.0398441506597493,0,0.250031253906738,1,79.46,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","1","Cog1-8","UE-Upland Edge",2022,8,15,2022.61917808219,"NARCoggeshall1Cog1-82022815",11.937,41.64934,-71.34233,0.942793,137.747,3.33,3.33,,0,,0,,0,96.68,,0,,96.68,0,,0.65433,5,0.9521009077129,0,0.0344435250310302,1,0,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-1","L-Low Marsh",2022,8,15,2022.61917808219,"NARCoggeshall2Cog2-12022815",11.937,41.65087,-71.34124,0.3129185,4.525,34.24,34.24,,0,,0,,0,65.76,,0,,65.76,0,,0.3424,1,0,0,0.520681265206813,1,65.76,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-2","L-Low Marsh",2022,8,15,2022.61917808219,"NARCoggeshall2Cog2-22022815",11.937,41.65083,-71.341,0.6068105,25.851,20,20,,0,,0,,0,79.99,,0,,79.99,0,,0.20002,2,0.0398441506597493,0,0.250031253906738,1,79.46,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-3","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall2Cog2-32022815",11.937,41.65078,-71.34075,0.5856845,47.375,26.02,26.02,,0,,0,,0,73.98,,0,,73.98,0,,0.7223,3,0.126334034682436,0,0.351716680183833,1,72.23,1.23,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-4","L-Low Marsh",2022,8,15,2022.61917808219,"NARCoggeshall2Cog2-42022815",11.937,41.65074,-71.34053,0.4838015,67.599,17.02,17.02,,0,,0,,0,82.98,,0,,82.98,0,,0.1702,1,0,0,0.205109664979513,1,82.98,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-5","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall2Cog2-52022815",11.937,41.6507,-71.34033,0.628637,83.437,10.39,10.39,,0,,0,,0,89.61,,0,,89.61,0,,0.8066,5,0.410043337504347,0,0.115946880928468,1,80.66,6.54,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-6","L-Low Marsh",2022,8,15,2022.61917808219,"NARCoggeshall2Cog2-62022815",11.937,41.65067,-71.34014,0.6039855,100.355,55.17,55.17,,0,,0,,0,44.83,,0,,44.83,0,,0.5517,1,0,0,1.2306491188936,1,44.83,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","2","Cog2-7","UE-Upland Edge",2022,8,15,2022.61917808219,"NARCoggeshall2Cog2-72022815",11.937,41.65064,-71.33997,0.8612235,114.408,9.42,9.42,,0,,0,,0,90.57,,17.86,,72.71,0,,0.46285,5,1.56943182846611,17.86,0.104007949652203,1,0,11.57,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-1","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall3Cog3-12022815",11.937,41.65327,-71.3428,0.627664,4.172,15.13,15.13,,0,,0,,0,84.87,,0,,84.87,0,,0.4425,5,1.14463077875051,0,0.17827265229174,1,44.25,19.44,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-2","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall3Cog3-22022815",11.937,41.65316,-71.34285,0.63783,16.873,8.46,8.46,,0,,0,,0,91.54,,0,,91.54,0,,0.4887,4,1.11130273793583,0,0.0924186148131964,1,48.87,26.63,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-3","L-Low Marsh",2022,8,15,2022.61917808219,"NARCoggeshall3Cog3-32022815",11.937,41.65308,-71.34289,0.362539,27.029,55.17,55.17,,0,,0,,0,44.83,,0,,44.83,0,,0.5517,1,0,0,1.2306491188936,1,44.83,0,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-4","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall3Cog3-42022815",11.937,41.65301,-71.34292,0.637515,34.975,42.26,42.26,,0,,0,,0,57.74,,0,,57.74,0,,0.29,3,0.931583994259382,0,0.73190162798753,1,29,23.42,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-5","H-High Marsh",2022,8,15,2022.61917808219,"NARCoggeshall3Cog3-52022815",11.937,41.65293,-71.34296,0.620775,44.428,16.91,16.91,,0,,0,,0,83.09,,0,,83.09,0,,0.8245,2,0.0451547019441883,0,0.203514261644,1,82.45,0.64,,,,,"NAR Coggeshall"
"NAR","Coggeshall","3","Cog3-6","UE-Upland Edge",2022,8,15,2022.61917808219,"NARCoggeshall3Cog3-62022815",11.937,41.65275,-71.34304,0.733811,65.268,44.59,44.59,,0,,0,,0,55.41,,0,,55.41,0,,0.1426,3,1.07654514518377,0,0.804728388377549,1,0,0,,,,,"NAR Coggeshall"
"NAR","Nag","1","Nag1-1","L-Low Marsh",2022,10,27,2022.81917808219,"NARNag1Nag1-120221027",12.137,41.62454,-71.32277,0.531824333333333,3.03,34.24,34.24,,0,,0,,0,65.76,,0,,65.76,0,,0.3424,1,0,0,0.520681265206813,1,65.76,0,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-2","H-High Marsh",2022,10,27,2022.81917808219,"NARNag1Nag1-220221027",12.137,41.62443,-71.32267,0.571848,17.591,29.91,29.91,,0,,0,,0,70.1,,0,,70.1,0,,0.58314,3,0.481393791026768,0,0.426676176890157,1,58.32,11.3,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-3","H-High Marsh",2022,10,27,2022.81917808219,"NARNag1Nag1-320221027",12.137,41.62432,-71.32256,0.580576333333333,32.386,13.74,13.74,,0,,0,,0,86.26,,0,,86.26,0,,0.8376,4,0.160846021903806,0,0.159285879897983,1,83.76,1.3,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-4","H-High Marsh",2022,10,27,2022.81917808219,"NARNag1Nag1-420221027",12.137,41.62422,-71.32245,0.614808,47.268,19.38,19.38,,0,,0,,0,80.62,,0,,80.62,0,,0.385,3,0.731692219078031,0,0.240387000744232,1,38.5,41.51,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-5","H-High Marsh",2022,10,27,2022.81917808219,"NARNag1Nag1-520221027",12.137,41.62411,-71.32234,0.560611333333333,62.197,20.11,20.11,,0,,0,,0,79.89,,0,,79.89,0,,0.7989,1,0,0,0.251721116535236,1,79.89,0,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-6","H-High Marsh",2022,10,27,2022.81917808219,"NARNag1Nag1-620221027",12.137,41.62399,-71.32222,0.620307666666667,79.581,3.54,3.54,,0,,0,,0,96.46,,0,,96.46,0,,0.8251,3,0.437615313970553,0,0.0366991499066971,1,82.51,13.39,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-7","H-High Marsh",2022,10,27,2022.81917808219,"NARNag1Nag1-720221027",12.137,41.62388,-71.32211,0.672076666666667,94.935,6.82,6.82,,0,,0,,0,93.17,,0,,93.17,0,,0.75778,3,0.510912337018368,0,0.0731995277449823,1,75.77,16.76,,,,,"NAR Nag"
"NAR","Nag","1","Nag1-8","UE-Upland Edge",2022,10,27,2022.81917808219,"NARNag1Nag1-820221027",12.137,41.62379,-71.32201,0.740349,108.066,0,0,,0,,0,,0,99.99,,1.92,,98.07,0,,0.9752,5,0.948988914087216,0,0,1,21.13,65.66,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-1","L-Low Marsh",2022,10,27,2022.81917808219,"NARNag2Nag2-120221027",12.137,41.6259,-71.32468,0.379040666666667,2.345,34.24,34.24,,0,,0,,0,65.76,,0,,65.76,0,,0.3424,1,0,0,0.520681265206813,1,65.76,0,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-2","H-High Marsh",2022,10,27,2022.81917808219,"NARNag2Nag2-220221027",12.137,41.626,-71.32465,0.590697666666667,12.42,15.11,15.11,,0,,0,,0,84.89,,0,,84.89,0,,0.6548,3,0.620373772958952,0,0.17799505242078,1,65.48,17.13,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-3","H-High Marsh",2022,10,27,2022.81917808219,"NARNag2Nag2-320221027",12.137,41.62611,-71.32462,0.621536333333333,25.547,16.42,16.42,,0,,0,,0,83.58,,0,,83.58,0,,0.7117,3,0.468306465242339,0,0.196458482890644,1,71.17,11.17,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-4","L-Low Marsh",2022,10,27,2022.81917808219,"NARNag2Nag2-420221027",12.137,41.6262,-71.32461,0.606548666666667,34.419,22.99,22.99,,0,,0,,0,77.01,,0,,77.01,0,,0.2299,2,0.0404769319494321,0,0.298532658096351,1,76.49,0,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-5","L-Low Marsh",2022,10,27,2022.81917808219,"NARNag2Nag2-520221027",12.137,41.62629,-71.32459,0.591193,45.159,43.12,43.12,,0,,0,,0,56.88,,0,,56.88,0,,0.4312,2,0.317366380811171,0,0.758087201125176,1,51.39,0,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-6","H-High Marsh",2022,10,27,2022.81917808219,"NARNag2Nag2-620221027",12.137,41.62639,-71.32457,0.657744,55.993,36.97,36.97,,0,,0,,0,63.02,,0,,63.02,0,,0.60086,2,0.188536256019386,0,0.586639162170739,1,60.08,0,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-7","H-High Marsh",2022,10,27,2022.81917808219,"NARNag2Nag2-720221027",12.137,41.62649,-71.32455,0.693358333333333,67.019,15.06,15.06,,0,,0,,0,84.93,,0,,84.93,0,,0,3,0.787678413309138,0,0.17732250088308,1,0,48.38,,,,,"NAR Nag"
"NAR","Nag","2","Nag2-8","UE-Upland Edge",2022,10,27,2022.81917808219,"NARNag2Nag2-820221027",12.137,41.62657,-71.32453,0.747477666666667,77.263,0,0,,0,,0,,0,100,,0,,100,0,,1,2,0.676085099326486,0,0,1,0,0,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-1","H-High Marsh",2022,10,27,2022.81917808219,"NARNag3Nag3-120221027",12.137,41.62616,-71.32632,0.6429135,3.342,3.64,3.64,,0,,0,,0,96.35,,0,,96.35,0,,0,2,0.673011667009256,0,0.0377789309807992,1,0,38.54,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-2","H-High Marsh",2022,10,27,2022.81917808219,"NARNag3Nag3-220221027",12.137,41.62624,-71.32627,0.641678,12.502,7.33,7.33,,0,,0,,0,92.66,,0,,92.66,0,,0.29773,4,0.785683713709013,0,0.0791064105331319,1,29.77,59.54,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-3","H-High Marsh",2022,10,27,2022.81917808219,"NARNag3Nag3-320221027",12.137,41.62634,-71.32622,0.647534333333333,23.712,8.49,8.49,,0,,0,,0,91.51,,0,,91.51,0,,0.161,3,0.660690727184035,0,0.0927767457108513,1,16.1,70.6,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-4","H-High Marsh",2022,10,27,2022.81917808219,"NARNag3Nag3-420221027",12.137,41.62643,-71.32616,0.650897333333333,34.385,12.82,12.82,,0,,0,,0,87.18,,0,,87.18,0,,0.5207,3,0.734484155991047,0,0.147052076164258,1,52.07,33.9,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-5","L-Low Marsh",2022,10,27,2022.81917808219,"NARNag3Nag3-520221027",12.137,41.62652,-71.32611,0.554236666666667,45.833,49.14,49.14,,0,,0,,0,50.86,,0,,50.86,0,,0.4914,2,0.340946206293232,0,0.966181675186787,1,45.4,5.46,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-6","H-High Marsh",2022,10,27,2022.81917808219,"NARNag3Nag3-620221027",12.137,41.62661,-71.32605,0.514926666666667,56.408,46.49,46.49,,0,,0,,0,53.51,,0,,53.51,0,,0.5351,1,0,0,0.86880956830499,1,53.51,0,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-7","H-High Marsh",2022,10,27,2022.81917808219,"NARNag3Nag3-720221027",12.137,41.62669,-71.326,0.609111666666667,67.216,39.74,39.74,,0,,0,,0,60.26,,0,,60.26,0,,0.563,4,0.303700563717922,0,0.659475605708596,1,56.3,2.31,,,,,"NAR Nag"
"NAR","Nag","3","Nag3-8","UE-Upland Edge",2022,10,27,2022.81917808219,"NARNag3Nag3-820221027",12.137,41.62678,-71.32594,0.754108666666667,78.95,14.11,14.11,,0,,0,,0,85.87,,0,,85.87,0,,0.60372,5,1.44122234236846,0,0.164318155351112,1,9.17,0,,,,,"NAR Nag"
"NIW","Segment A","1","1","H-High Marsh",2006,9,15,2006.70410958904,"NIWSegment A112006915",0,33.3473315666667,-79.19648192,0.992,21.5429925940742,0,,,,,0,,0,100,,0,0,100,0,0,0,1,0,,0,1,0,0,100,,,,"NIW Segment A"
"NIW","Segment A","1","2","H-High Marsh",2006,9,15,2006.70410958904,"NIWSegment A122006915",0,33.3471401466667,-79.1961856833333,0.7478,56.5429925940742,8,,,,,0,,8,92,,0,0,92,0,0,0,1,0,,0.0869565217391304,1,0,0,92,,,,"NIW Segment A"
"NIW","Segment A","1","3","T-Transition",2006,9,15,2006.70410958904,"NIWSegment A132006915",0,33.3469446,-79.19588888,0.7738,91.5429925940742,100,,,,,100,,0,0,,0,0,0,0,0,0,0,0,,Inf,,0,0,0,,,,"NIW Segment A"
