"Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Total.unvegetated_slope","Bare_slope","Total.live.veg_slope","H.Halophyte_slope","EIR_slope","Richness_slope","SWdiv_slope","Salt_to_Total_slope","Spartina.alterniflora_slope","Juncus.roemerianus_slope","Wrack_slope","Other.Unvegetated_slope","B.Brackish_slope","F.Freshwater_slope","U.Upland_slope","Invasive_Cover_slope","Spartina.patens_slope","Dead_slope","Other.live.vegetation_slope","Water_slope","Salicornia.pacifica_slope","Rock_slope","Wood_slope","A.Algae_slope","tide_range_slope","temp_avg_slope","precip_sum_slope","Geomorphology","Tidal_Range","Salinity_category","SLR_since_1970","SLR_last19yrs","Latitude","NERR_Region","Region","NERRS_MARS","NERRs_Landscape_resiliency_condition_sum_quantile","NERRs_Landscape_resiliency_vulnerability_sum_quantile","NERRs_Landscape_UnvegVegEdge_ratio","NERRs_Landscape_Core_edge_ratio","NERRs_Landscape_%_Natural","NERRs_Landscape_tidal_range","NERRs_Landscape_Pct_MUC_below_MHHW","Criteria_for_site_not_met","SET_change","SET_deficit","proportion_low","proportion_midToHigh","proportion_uplandOrFresh","siteAvg_distance_to_water","siteAvg_orthometric_height","plotOrthometric_height","plotDistance_to_water"
"KAC","CP","CP-T5","CP38","Low",-0.873904530497557,,0.874855956274059,0.874855956274059,0,-0.104019062950523,0.0184938013399033,2.97695647503925e-17,,,,-0.873904530497557,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.51785,
"KAC","CP","CP-T5","CP39","Mid",-0.113367806916772,,0.112094838357984,0.112094838357984,0,0.0891891935451151,-0.00895970905442779,2.97695647503925e-17,,,,-0.113367806916772,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.81989,
"KAC","CP","CP-T5","CP40","Mid",0,,0.000381076623336736,0.000381076623336736,0,-0.0158969700734434,0.0136737377356432,2.97695647503925e-17,,,,0,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.91361,
"KAC","CP","CP-T5","CP41","Mid",-0.858297550277705,,0.858005238507373,0.858005238507373,0,-0.119916033023967,0.0191184309881518,2.97695647503925e-17,,,,-0.858297550277705,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.50536,
"KAC","CP","CP-T5","CP42","Mid",-1.07461813094512,,1.07461813094512,1.07461813094512,0,5.95391295007851e-17,0.0515966104894761,2.97695647503925e-17,,,,-1.07461813094512,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.88174,
"KAC","CP","CP-T5","CP43","Mid",-0.711841091145613,,0.711063545508701,0.711063545508701,0,-1.34688623963273e-16,0.0124901931709602,-3.36721559908182e-17,,,,-0.711841091145613,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.92437,
"KAC","CP","CP-T6","CP45","Low",0.481438807289759,,-0.481438807289759,-0.481438807289759,0,0.0529375317390869,0.0553300108706305,2.97695647503925e-17,,,,0.481438807289759,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,2.58134,
"KAC","CP","CP-T6","CP47","Low",1.8365456611838,,-1.8365456611838,-1.8365456611838,0,5.95391295007851e-17,0.00967883133990051,2.97695647503925e-17,,,,1.8365456611838,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.06664,
"KAC","CP","CP-T6","CP48","Low",0.480173155386281,,-0.479192498597824,-0.479192498597824,0,-0.00702048477289651,-0.101152365902886,2.97695647503925e-17,,,,0.480173155386281,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.47095,
"KAC","CP","CP-T6","CP49","Low",0.410843543861093,,-0.410843543861091,-0.410843543861091,0.00497835915537231,-0.31056152640585,-0.0496508080618308,2.97695647503925e-17,,,,0.410843543861093,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.40729,
"KAC","CP","CP-T6","CP50","Mid",-0.292019458560986,,0.292038018566264,0.292038018566264,0,0.104019062950523,-0.0243793249887325,2.97695647503925e-17,,,,-0.292019458560986,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.76419,
"KAC","CP","CP-T6","CP51","Mid",0.410843543861093,,-0.410561903097441,-0.410561903097441,0,-0.298294420114197,-0.00851799482034326,2.97695647503925e-17,,,,0.410843543861093,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.03895,
"KAC","CP","CP-T6","CP52","Mid",2.1261538412985,,-2.1261538412985,-2.1261538412985,0,-0.22393509597449,-0.0106901944705472,2.97695647503925e-17,,,,2.1261538412985,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.42262,
"KAC","CP","CP-T6","CP53","Mid",-0.985131912464255,,0.985280211158309,0.985280211158309,0,5.95391295007851e-17,0.00722120612944052,2.97695647503925e-17,,,,-0.985131912464255,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.44969,
"KAC","CP","CP-T6","CP54","Mid",-0.292311770331318,,0.292822585643433,0.292822585643433,0,0.0292311770331318,-0.0151019047722249,2.97695647503925e-17,,,,-0.292311770331318,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.18226,
"KAC","CP","CP-T6","CP55","Mid",-1.47447053462393,,1.47469264154653,1.47469264154653,0.00533496240855066,0.133250239983655,0.090520697517536,2.97695647503925e-17,,,,-1.47447053462393,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.8412,
"KAC","CP","CP-T8","CP69","Low",-0.0791335174154773,,0.0791335174154762,0.0791335174154762,0,0.0923459213571831,0,,,,,-0.0791335174154773,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,2.39641,
"KAC","CP","CP-T8","CP71","Mid",-0.0377058945123853,,0.0377058945123824,0.0377058945123824,0,0.0607245343024726,0.0637770260828858,-3.34932315476957e-17,,,,-0.0377058945123853,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.30242,
"KAC","CP","CP-T8","CP72","Mid",-1.24298672476196,,1.24358590132181,1.24358590132181,0,-0.46543824646873,-0.0943546366311118,-3.34932315476957e-17,,,,-1.24298672476196,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.57788,
"KAC","CP","CP-T8","CP73","Mid",0.561924265239208,,-0.562542699501827,-0.562542699501827,0,-0.245459718631899,-0.00392318810966226,-3.34932315476957e-17,,,,0.561924265239208,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.33659,
"KAC","CP","CP-T8","CP74","Mid",0.253419362748471,,-0.253857770547121,-0.253857770547121,0.089658571467594,-0.397997849651556,-0.14451020868409,2.96159180285754e-17,,,,0.253419362748471,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.49452,
"KAC","CP","CP-T8","CP75","Mid",0,,0.00145208524964226,1.85841077400257,0,0.250667728813723,-0.00614902668756189,2.96159180285754e-17,,,,0,-1.85695868875293,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.37652,
"KAC","CP","CP-T8","CP76","Mid",-0.131522339594623,,0.131083931795977,-2.32694092201372,0.0361828401713314,-0.0528054684232648,0.0655104964169534,-0.0283383038264688,,,,-0.131522339594623,-0.375805528837181,0,2.83383038264688,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.29417,
"KAC","CP","CP-T10","CP100","Mid",-0.276241425766865,,0.275000406805777,0.275000406805777,0,-0.0157911724234639,-0.00133417785323241,-3.34968920913155e-17,,,,-0.276241425766865,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.7798,
"KAC","CP","CP-T10","CP91","Low",-0.939844917017549,,0.938908547565937,0.938908547565937,0,0.0331483839623519,0.0185930822983713,-3.34942708377361e-17,,,,-0.939844917017549,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.39004,
"KAC","CP","CP-T10","CP92","Low",1.72275383696516,,-1.72321539428918,-1.72321539428918,0,-0.0316489813025506,0.0669637347902184,-3.34942708377361e-17,,,,1.72275383696516,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.39903,
"KAC","CP","CP-T10","CP93","Low",-0.242192068544122,,0.242970969914355,0.242970969914355,2.91537726595882e-05,0.0461257943372114,0.000779418142521008,-3.3469982378233e-17,,,,-0.242192068544122,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,2.96276,
"KAC","CP","CP-T10","CP94","Low",-3.13387758505238,,3.13340278474636,3.13340278474636,0.00141675805748175,-0.0158775022283272,-0.000442414526278756,-3.34846227944482e-17,,,,-3.13387758505238,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.27294,
"KAC","CP","CP-T10","CP95","Low",-1.43228398051247,,1.43150425888261,1.43150425888261,-0.00895821163513227,0.107857783677003,0.0258926010821959,-3.34846227944482e-17,,,,-1.43228398051247,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.43724,
"KAC","CP","CP-T10","CP96","Low",0.069658149146919,,-0.0691952151812235,-0.0691952151812235,0.020398743688101,-0.0456103962445297,-0.0127663377907877,-3.34846227944482e-17,,,,0.069658149146919,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.55511,
"KAC","CP","CP-T10","CP97","Low",0.261321568586306,,-0.261321568586308,-0.261321568586308,0.00665887980781409,-0.0316787664151459,-0.0137996823374068,-3.34846227944482e-17,,,,0.261321568586306,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.65767,
"KAC","CP","CP-T10","CP98","Low",0.0696405218783998,,-0.069781541703404,-0.069781541703404,0.001135117851175,-0.0779847822924549,-0.0376440697994091,-3.34968920913155e-17,,,,0.0696405218783998,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.84033,
"KAC","CP","CP-T10","CP99","Mid",-0.546228930871832,,0.545754081244083,0.545754081244083,0,-0.0615869452750233,0.0304001826627442,-3.34968920913155e-17,,,,-0.546228930871832,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.2758,
"KAC","CP","CP-T11","CP112","Mid",0.624835454673923,,-0.625650497486458,-5.8028403673366,0,-0.474545788540877,-0.0376773176866386,3.81583172388759e-17,,,,0.624835454673923,5.17718986985014,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,,
"KAC","CP","CP-T11","CP114","Mid",6.44806255938286,,-6.44852019735565,-1.06855740113115,-0.00173940641861888,-0.785350446943295,-0.160298214729292,0.0161477683719121,,,,6.44806255938286,-3.7664387242703,-0.00457637972795856,-1.60894769222626,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,,
"KAC","CP","CP-T11","CP115","Mid",0.556531460545366,,-0.556023864517557,1.33174567945654,0,-0.178059383617051,0.0234754281955572,0.00164660902531349,,,,0.556531460545366,-1.65945090150512,1.25906326174773,-1.48738190421672,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,,
"KAC","CP","CP-T11","CP116","Mid",-1.85993931487115,,1.85993931487115,-0.0906123186135795,0,-0.296808252864246,-0.0377207452241142,0.00492931841624554,,,,-1.85993931487115,2.0593179016352,0.0532856670853439,-0.162051935235811,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,,
"KAC","CP","CP-T9","CP80","Mid",0.815170762468486,,-0.815644874130576,-0.815644874130576,0,0.0474111662087123,0.0404378838181738,-3.34992277858129e-17,,,,0.815170762468486,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.92576,
"KAC","CP","CP-T9","CP81","Low",-5.86388326205451,,5.86388326205451,5.86388326205451,0.00483196792465944,0.0937830463093121,-9.46042172052064e-05,-3.34992277858129e-17,,,,-5.86388326205451,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,2.96877,
"KAC","CP","CP-T9","CP83","Low",-1.09963591653089,,1.09963591653089,1.09963591653089,0,-0.0603988730590014,-0.0880959716701103,-3.3518533088085e-17,,,,-1.09963591653089,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,2.3886,
"KAC","CP","CP-T9","CP84","Mid",0,,0.000455770619435003,-2.04733255236726,0,-0.311101274939791,-0.0385301152729014,-3.3518533088085e-17,,,,0,2.04778832298669,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.5722,
"KAC","CP","CP-T9","CP85","Mid",0,,-8.76387693398713e-05,-0.69620889435154,0,-0.162346654885347,0.0451883724365732,2.96604692553395e-17,,,,0,0.696121255582203,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.66585,
"KAC","CP","CP-T9","CP86","Mid",0,,0.000942486904073649,5.94858693404585,-0.000734850825040853,-0.311101274939791,-0.0630082809163814,-0.00390296645293106,,,,0,-6.33798012209941,0,0.390335674957632,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,3.67958,
"KAC","CP","CP-T9","CP87","Mid",0,,1.90404085640613e-15,-0.400302128560031,0,-0.110889531099204,0.0147803710043559,-0.00410715809479969,,,,0,-0.0104136809199403,0,0.41071580947997,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.09173,
"KAC","CP","CP-T9","CP88","Mid",2.89837119466455,,-2.89889943688472,-1.39787996342256,-0.00163496857125564,-0.251126882478906,-0.0606954285938092,0.00580768870802996,,,,2.89837119466455,0,-1.98491440108457,0.483894927622418,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,4.16631,
"KAC","CP","CP-T11","CP103","Mid",-0.677797138753503,,0.677933561741805,0.677933561741805,0,-0.0458624060897644,0.0412400943216502,-3.3259794763479e-17,,,,-0.677797138753503,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,,
"KAC","CP","CP-T11","CP104","Mid",-3.48151203614589,,3.48090052593343,3.48090052593343,0,-0.21441034548735,-0.0856390886889153,-3.3259794763479e-17,,,,-3.48151203614589,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,,
"KAC","CP","CP-T11","CP106","Mid",0,,-0.000796271444943764,-0.000796271444943764,0,-0.161593820634296,-0.0266458340855321,2.9436449544929e-17,,,,0,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,,
"KAC","CP","CP-T12","CP121","Mid",0.00357982313732951,,-0.00499236088715598,-0.00499236088715598,0,-0.529306324317463,-0.0627975156211409,2.9436449544929e-17,,,,0.00357982313732951,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.556792,"West Coast","NA4",,,,,,,,,,,,0.318181818181818,0.681818181818182,0,,3.92290278481013,,
"KAC","SC","SC-T1","SC02","Low",1.42542137048001,,-1.42582007751872,-1.56261644868208,0.0407374245194053,0.0719980900859836,-0.019897683563249,2.57219397781273e-17,,,,1.42542137048001,0.136796371163369,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.460128,"West Coast","NA4",,,,,,,,,,,,0.515151515151515,0.484848484848485,0,,3.82365967741935,3.08148,
"KAC","SC","SC-T1","SC03","Low",-0.377880701345085,,0.377202307997884,0.377202307997884,0.00453475924189764,-0.0916798444255396,0.00385019654044797,2.5658966039177e-17,,,,-0.377880701345085,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.460128,"West Coast","NA4",,,,,,,,,,,,0.515151515151515,0.484848484848485,0,,3.82365967741935,3.27829,
"KAC","SC","SC-T2","SC08","Low",-0.255810945697944,,0.255810945697946,0.494249198276485,0.00489479579003042,0.0475823685101517,0.00447990838534416,2.5658966039177e-17,,,,-0.255810945697944,-0.23843825257854,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.460128,"West Coast","NA4",,,,,,,,,,,,0.515151515151515,0.484848484848485,0,,3.82365967741935,2.93956,
"KAC","SC","SC-T5","SC23","Low",-7.65061441928971,,7.65061441928971,7.65061441928971,0,-0.0727027354455376,-0.0490232688921621,0,,,,-7.65061441928971,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.460128,"West Coast","NA4",,,,,,,,,,,,0.515151515151515,0.484848484848485,0,,3.82365967741935,,
"KAC","SC","SC-T5","SC24","Low",-1.07860741734249,,1.07960003081688,1.00838344512939,0.00947698581000219,0.230970841443636,-0.0192714363831771,2.5658966039177e-17,,,,-1.07860741734249,0.0712165856874968,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.460128,"West Coast","NA4",,,,,,,,,,,,0.515151515151515,0.484848484848485,0,,3.82365967741935,3.00393,
"KAC","SC","SC-T6","SC27","Low",-3.76176206593315,,3.76176206593315,3.76176206593315,0,0.15507752932561,0.0261760981799069,0,,,,-3.76176206593315,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.460128,"West Coast","NA4",,,,,,,,,,,,0.515151515151515,0.484848484848485,0,,3.82365967741935,3.15775,
"KAC","SC","SC-T6","SC28","Mid",4.11620743981792,,-4.11648536212272,-1.91803565912017,0,-0.167423788245888,-0.0374082524943457,2.53745635406815e-17,,,,4.11620743981792,-2.19844970300255,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.460128,"West Coast","NA4",,,,,,,,,,,,0.515151515151515,0.484848484848485,0,,3.82365967741935,3.77733,
"KAC","SC","SC-T1","SC04","Low",0,,0.000476148038802493,-0.558848854592408,5.15075711650503e-06,0.147532151603434,-0.00683917269229987,2.5730307829639e-17,,,,0,0.559325002631207,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.460128,"West Coast","NA4",,,,,,,,,,,,0.515151515151515,0.484848484848485,0,,3.82365967741935,3.67714,
"KAC","SC","SC-T1","SC05","Mid",1.43898945927672,,-1.43898945927672,-1.43898945927672,-0.0143458736535207,-0.0400190356786725,-0.000343886950678806,2.56526420394418e-17,,,,1.43898945927672,0,0,0,,,,,,,,,,0.00351754385964901,-0.0165789473684209,-0.0141637426900576,"Bay Front","Macrotidal","Mesohaline",-9.62,-7.87,59.460128,"West Coast","NA4",,,,,,,,,,,,0.515151515151515,0.484848484848485,0,,3.82365967741935,4.74312,
